audio_filename,start_time,end_time,transcription
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,841.806,846.745,آنا إكتشفت في برنامج يد واحدة اللي كونه نسبة تسعين بالمية مالتوانسة باهيين
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,847.84,850.825,باهيين أما ديما نحنا نحكيوا كان عالخايب
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,852.192,857.59,وكي تحكي عالخايب تقول أمي يبذر ي يكثر يكثر يكثر كي الورم اللطف
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,858.344,863.475,تحكي عليه تحكي عليه تحكي عليه تحكي عليه تحكي عليه يولي إم يولي ساكنك
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,863.475,865.92,قررت ماعاش نحكي عالخايب جملا في حياتي آنا
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,865.92,871.67,اللي عمل معاي الخايب ماعاش نحكي عليه نحرموا من كلامي نحرموا من تفكيري إنسبريميه
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,871.67,886.318,ما نحكي كان عالحاجات الباهية و و وإنغامر وما نمنش ب ب با أ ي أم آ مجرب وطبيب ودرا شنوا هذاكا لا لا لا الإسئل مجرب وما تسئلش طبيب لا لا ما نسئلش مجرب آنا آنا بش إنجرب
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,887.705,896.804,ما الإشكال ما أدراك يقول نيتشه تلهثون وراء الحقيقة ما أدراكم أنها أسلم لكم من الوهم شكون قال لك هذاكا صحيح إنت الساعة
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,896.804,901.598,شكون قال لو كان هو لي اللي مجرب مسطك سامحني وتبلع
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,901.598,908.683,أ آنا أذكى منه يعني م مجرب يلزمني إنجرب ويلزمني نغلط يحق لي الخطأ في هذا البلد
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,908.683,925.138,وديما نقول آنا وين بش نغلط في موريطانيا نمشي نغلط غادي وإمبعد إنجي لا لا نعمل برنامج تافه ونعمل مسلسل تافه ومن حقي نغلط كيما الجوار في الكورة من حقه يضيع بلنتي و من حقه أ يفشل في الد ال demi finale من حقه من حقه ياخو فلوس كذا يتحاسب
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,925.138,927.722,أما زادا أحنا بشر إنجموا نغلطوا في أي لحظة
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,927.722,936.878,إن شاء الله ربي ينجحكم حتى شي ما يجي بالساهل إسمعوني آ م ماللخر بالكل حتى شي ما يجي بالساهل ردوا بالكم على حاجة واحدة أحلامكم
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,938.069,952.931,وردوا بالكم لا يدمروا لكم أحلامكم بشتى الطرق سوا العايلة لصحاب الجيران الخلان الحبيب الحبيبة خاطر الحبيبة تنجم إتدمر الأحلام راهو والحبيب ينجم يدمر الأحلام
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,952.931,954.998,تبقى عاملة هكا حياة عمرها
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,954.998,959.969,هاي تستنى فيه هاهو وين مشيت هاو وين جيت إنتي وينك مدام
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,959.969,964.545,هو على روحه أوكي وهي على روحها
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,964.545,971.16,كل حاجة أ ما فهمتني كل حاجة في بلاصتها ما نقعدش واحلة غادي وإنشوف فيه في ربي أحليلي وقتاش وقتاش ي
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,971.16,976.859,أموره يجي ولا ما يجيش أموره إسمعوا سامحني صاحبي أما يلزمني نحكي عاد فهمتني
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,976.859,984.194,وهي زادا كيف كيف donc كل واحد يقول آنا بش نكون ويقول زادا آنا بش نكون لولاني
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,984.194,995.677,آنا عمري ما قلت بش إنجي الثاني راهو ولليوم لغدوة وبش نعطيكم معلومة أخرى بالنسبة ليا آنا كل يوم يجي نقول اللي عملته مفسخ الديسك دير الكل إنفسخه
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,995.677,1005.161,اليوم بش نبدا واليوم زادا يلزمني نكون لولاني أما كان بش تعمل عالماضي متاعك وآنا عملت وآنا قديت وآنا حققت ماعنده حتى معنى
Crois_en_toi_et_tout_le_reste_suivra_Jaafer_Guesmi_TEDxNabeul,1005.161,1011.682,خاطر الشي قاعد يتطور والجينراسيون لي جاية ذكية برشا وتخدم ياسر إن شاء الله ربي يوفقكم merci beaucoup يعطيكم الصحة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,15.603,16.688,عسلامتكم الناس الكل
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,17.817,24.996,واو elle est belle la salle أه énorme ça me donne des envies de folie ما تخافوش لاني بش نجبد لكم لا جونتة لا بلاكة متاع زطلة اليوم
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,24.996,38.313,je vous rassure on m'a déjà fouillé à l'entrée et d'ailleurs depuis ce fameux jour اللي مشيت فيه شمس أف أم وجبدت un joint وليت البقعة إلنمشي لها يفركسوني فيها automatiquement آ non pas par mesure de securité juste يلوجوا على شوية شيخة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,38.313,41.067, اليوم آ ما جيتش بش إنجيب لكم الشيخة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,41.067,49.163, اليوم آ جيتكم آ باسمي الخاص وباسم اللا ال collectif آ الحبس لا بش نحكي لكم على un projet كي nous tient à coeur
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,49.663,60.22,mais avant de vous l'exposer إنحب نقول لكم اللي آ ce projet là est iss issu d'un constat amère الفقر والفشل في محاربته والقضاء عليه
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,61.812,68.511,الفقر ضارب أطنابه في كامل تراب الجمهورية ومن عام لعام قاعد يزيد أكثر خاصة في المناطق الداخلية والمهمشة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,68.511,73.541,ومن أكثر المناطق الداخلية فقرا وتهميش نلقاوا ولاية سليانة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,74.737,81.335,ولاية داخلية معزولة مورادها قليلة ونسبة البطالة فيها أرفع مالنسبة الوطنية
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,81.335,86.737,من مدة نحكي مع واحد من لواب الجهة سألته لقاتشي الحكومة حلول
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,86.737,95.902,وهذايا كان آ الرد متاعه حرفيا جا سي الحبيب الصيد آخر ألفين وخمستعش وكانت هناك وعود كثيرة لم يتحقق أغلبها
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,95.902,97.837,عالورق المشاريع موجودة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,99.047,104.52,لكن آ في الواقع التمويل ناقص المقاولين داينين للدولة والفلوس ماثماش
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,104.52,110.317,وطريقة مقاربة مواضيع التنمية قديمة من نوع عشرة نعجات وكبش ومشاريع بودورو
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,110.317,115.371,مشاريع بودورو وحتى المشاريع بودورو ماهمش لاقيين لها تمويل
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,115.371,121.322,الفقر آ ماهوش عيب لكن العيب وقت إلنقعدوا مكتفين يدينا ونتفرجوا فيه و entre temps ناس قاعدة تموت بالشر
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,122.585,130.701,إذا كان الحكومة عجزت على إيجاد الحلول من واجبنا أحنا كمواطنين كمجتمع مدني وأننا إنعاونوها في إيجاد الحل الأنسب
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,130.701,138.014, اليوم ال collectif الحبس لا جينا هوني بش إنقدموا لكم الحل الأنسب le projet silianabis
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,140.706,143.398,فاش يتمثل الموضوع ال ال المشروع هذايا
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,144.527,146.46,tout simplement في
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,154.451,154.877,voilà
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,156.656,158.136,المشروع بكل بساطة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,159.014,170.712,يتمثل في خلق إطار تشريعي إستثنائي pour légaliser la chaine de valeur du cannabis je dis bien أ légaliser la chaine de valeur du cannabis
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,170.712,171.765,مالزراعة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,172.871,176.055,للتحويل للبيع للإستهلاك
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,176.055,181.836,وماثماش مناخم آ ملائم لهذا خير من آ سليانة اللي هي معتمدة أساسا
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,182.675,183.312,عالفلاحة
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,188.085,193.071,وخارج سليانة إنحافظوا على قانون ثنين وخمسين كيف ما هو
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,193.071,196.962,آ donc seule سليانة échappera au lit de procuste
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,196.962,210.594,بعبارة أخرى مشروعنا آ silianabis بش يكون آ بمثابة آ un projet آ pilote إذا كان الن النتائج متاعه كانت إيجابية إنواصلوا فيه إذا كانت سلبية نتراجعوا فيه
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,210.594,222.004,لكن نحنا واثقين وأن التجربة هذيا بش تنجح و و ça donnera naissance à deux projets sim similaires peut être on trouvera un projet joindouba ولا
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,229.848,232.998,ou ou bien tataweed on verra فهمتني وللا
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,235.205,238.505,علاش نحنا واثقين وأنو المشروع متاعنا بش ينجح
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,238.505,245.692,لأنو كلفنا آ خبراء من خيرة لي عنا في البلاد بش يقوموا لنا بدراسة حول المشروع هذايا والأرقام تتكلم وحدها
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,246.693,255.951,parmi ces chiffres عنا un chiffre d'affaires estimé à cent millions d'euro de la première année
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,255.951,270.338,هذوما بش يكونوا متأتيين ماللآ السياحة آ الداخلية والخارجية le commerce وبالطبيعة بش يكون عنده impact على التشغيل وحيث وقتها بش يخلق ثلاثة آلاف موطن شغل مالعام لولاني
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,272.591,282.446,bon je constate que dès que j'ai parlé de légalisation ثمة عباد آ تفاجؤوا آ ثمة عباد تفجعت ثمة وجوه زراقت صفارت خضارت
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,286.603,295.59,et c'est une réaction normale مستانسين بيها كلما نجبدوا الموضوع هذايا وهذايا راجع للآراء المسبقة اللي آ والمغلوطة اللي عند آ أغلب الناس
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,295.59,303.675,لو كان تسمحوا بش نطرح عليكم بعض الأسئلة وماذابيا تتفاعلوا معايا وتجاوبوني بكل صراحة برفع الأيدي
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,305.42,310.026,سؤال لولاني qui pense que les drogues sont interdites
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,316.268,320.801,je vais vous surprendre ça dépend les drogues en elles mêmes ne sont pas interdites
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,321.829,326.905,ce qui est interdit en vérité c'est l'usage illicite الإتجار غير المشروع
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,326.905,329.007,je vous donne un exemple بش تفهموا أكثر
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,329.007,345.634,إذا كان ناخذوا la codéine اللي هي مادة مخدرة مدرجة في الجدول باء كي تبدى عندي une ordonnance médicale نمشي نشريها مال pharmacie ولا ال pharmacien لا آنا إنشدوا الحبس par contre إذا كان نمشي نشريها من عند شخص ماعندوش ترخيص وأنه يبيعها نحنا الزوز إنشدوا الحبس
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,345.634,351.572,donc du moment que le problème c'est l'usage illicite هات tout simplement إنردوه licite
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,364.365,370.676,une autre question qui pense que la légalisation entraîne une hausse de la consommation
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,376.264,382.721,il est vrai dès qu'on légalise ou on dépénalise ماللول ثمة فترة لي في الإستهلاك بش يطلع فيها شوية
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,382.721,388.041,mais إمبعد on constate une chute considérable de la consommation
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,388.041,398.684,وهذايا ثابت في ال تجارب البلدان اللي مروا مالمراحل هذيا كيف ما هولندا كيف ما portugal كيف ما l'uruguay كيف ما certains états amériacins
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,398.684,411.275,قدامكم في ال graphique عندكم ال colorado اللي نسبة لستهلاك فيها أرفع ماللا المعدل الوطني و depuis deux mille treize depuis la légalisation vous constatez que la consommation est en baisse
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,413.722,416.229,une autre question qui est pour la légalisation
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,420.271,421.852,ر ردوا بالكم في الخروج
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,426.548,427.223,qui est contre
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,429.014,433.268,آه شوية إمالا علاش جاي آنا هوني pour convaincre qui et c'est bon je  les convaincus
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,434.883,436.963,c'est bien ça facilite la tâche
SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage,436.963,445.655,ben آ اللي ضد اللا légalisation علاش آ ما نمنعوش آ فرد مرة اللا الدخان و l'alcool
